match_id,radiant_win,radiant_team,dire_team
8988812188,False,"48,93,8,101,90","7,68,36,15,19"
8988812186,False,"36,107,68,84,6","76,14,129,41,26"
8988812185,True,"8,96,9,88,76","54,25,128,84,28"
8988812176,True,"30,40,104,6,126","9,39,1,60,62"
8988812165,True,"27,44,123,82,33","137,39,35,101,21"
8988812164,True,"107,2,8,88,31","71,20,7,11,29"
8988812162,True,"54,97,119,68,126","108,25,51,48,3"
8988812158,True,"2,30,87,44,80","67,8,41,19,55"
8988812144,True,"113,60,3,119,46","136,36,48,26,86"
8988812143,False,"27,76,9,8,77","85,11,60,106,5"
8988812139,True,"136,119,96,67,22","35,128,72,104,9"
8988812135,True,"101,71,106,67,60","28,58,119,26,41"
8988812128,False,"41,27,49,110,112","35,2,9,12,123"
8988812093,True,"97,25,31,5,18","69,62,11,126,35"
8988812072,False,"28,97,21,85,90","71,111,1,5,113"
8988812070,True,"64,34,135,145,110","131,36,26,10,17"
8988812061,True,"21,42,76,18,73","131,138,86,23,3"
8988812051,False,"110,123,98,83,1","105,97,18,107,112"
8988812048,True,"35,11,14,84,15","86,34,29,8,89"
8988812018,False,"84,108,87,36,70","75,48,62,10,49"
8988812016,True,"44,50,74,25,84","21,22,108,6,120"
8988812013,False,"27,26,32,35,53","6,86,16,111,22"
8988812001,False,"84,17,60,14,8","67,26,42,21,86"
8988811998,False,"7,39,55,110,48","68,96,9,6,64"
8988811988,True,"33,84,35,62,93","90,55,21,95,26"
8988811927,True,"21,135,9,83,20","11,25,26,107,85"
8988811917,False,"113,53,82,121,107","135,10,58,102,4"
8988811916,True,"74,6,71,2,30","36,123,54,101,60"
8988811900,False,"107,42,20,22,101","44,25,36,62,30"
8988811873,False,"92,27,65,86,83","20,50,34,91,63"
8988811870,False,"74,11,58,128,108","123,47,14,93,50"
8988811869,True,"30,5,11,88,29","108,76,4,86,87"
8988811847,True,"86,89,131,103,10","52,36,66,45,7"
8988811845,True,"14,7,121,48,74","103,84,40,2,108"
8988811844,False,"94,91,2,7,105","86,26,54,98,11"
8988811843,True,"87,63,145,120,62","39,123,54,68,18"
8988811832,True,"93,121,135,26,106","90,96,48,15,88"
8988811816,True,"14,19,94,86,21","39,84,8,25,22"
8988811791,True,"8,71,108,105,76","9,84,36,26,21"
8988811787,True,"21,44,90,86,59","26,96,25,48,9"
8988811784,False,"22,9,55,1,39","107,74,47,33,8"
8988811775,True,"20,84,31,8,129","51,14,44,100,97"
8988811771,False,"14,36,53,74,60","86,20,10,30,19"
8988811765,True,"2,14,11,76,64","80,91,97,85,123"
8988811758,False,"9,41,21,135,85","8,101,64,39,97"
8988811756,True,"60,105,36,8,31","41,131,13,62,2"
8988811755,True,"86,9,28,41,39","18,59,8,14,123"
8988811753,True,"100,113,31,28,54","97,6,123,17,36"
8988811752,False,"56,64,20,2,128","1,13,123,31,85"
8988811750,False,"46,101,51,28,106","128,84,108,39,44"
8988811747,False,"55,44,64,11,75","39,22,8,104,9"
8988811740,True,"25,26,28,54,123","71,21,74,97,120"
8988811739,True,"19,9,110,49,86","114,2,87,105,22"
8988811735,True,"97,76,37,35,40","29,119,87,60,95"
8988811721,False,"25,96,64,84,101","56,112,12,108,155"
8988811718,False,"74,9,30,14,81","105,155,83,84,89"
8988811716,True,"137,29,74,68,56","5,21,84,36,93"
8988811715,False,"74,95,99,9,97","11,2,7,84,22"
8988811710,True,"18,106,49,14,26","126,11,120,135,71"
8988811709,False,"83,21,112,13,98","14,126,33,30,12"
8988811707,False,"84,46,67,85,2","38,91,30,35,9"
8988811705,True,"47,45,88,32,11","91,2,26,36,145"
8988811697,False,"40,81,5,8,36","46,2,131,26,9"
8988811670,True,"70,67,22,96,21","28,76,7,44,64"
8988811667,True,"64,81,123,28,129","62,49,21,97,63"
8988811661,False,"40,59,84,42,3","68,86,108,88,54"
8988811652,True,"41,68,14,56,101","5,17,137,12,9"
8988811650,True,"60,62,44,49,105","42,87,25,8,71"
8988811628,False,"12,38,101,58,111","53,16,41,30,60"
8988811627,True,"48,15,97,62,87","54,9,126,60,74"
8988811626,True,"25,40,2,119,21","102,39,32,14,8"
8988811625,True,"14,28,76,21,86","19,74,15,120,111"
8988811624,False,"41,86,121,30,14","101,70,55,119,39"
8988811610,False,"57,6,43,30,26","85,2,102,101,90"
8988811598,True,"14,84,31,42,100","96,88,39,123,41"
8988811591,False,"42,22,81,35,75","26,12,107,105,104"
8988811583,False,"62,25,3,48,49","80,54,23,18,44"
8988811573,False,"84,54,123,68,100","15,86,103,8,26"
8988811572,True,"29,11,83,21,35","73,84,111,40,7"
8988811557,True,"121,90,108,8,5","76,7,110,67,36"
8988811545,False,"49,106,26,14,4","44,9,131,74,2"
8988811508,True,"12,93,85,19,131","70,22,31,2,7"
8988811506,False,"74,58,88,44,100","1,86,62,28,35"
8988811499,False,"10,97,76,135,85","26,47,145,74,105"
8988811485,True,"84,101,112,7,44","35,14,25,97,26"
8988811484,False,"7,123,28,1,21","18,26,25,97,62"
8988811477,True,"87,18,15,33,75","29,91,114,105,11"
8988811471,True,"9,27,104,5,22","101,11,8,42,35"
8988811450,False,"54,69,17,62,105","110,14,49,85,11"
8988811443,True,"104,25,94,88,20","2,62,64,49,11"
8988811434,False,"40,145,108,22,39","128,47,58,112,41"
8988811431,True,"5,95,43,111,69","11,84,44,37,75"
8988811411,False,"25,109,110,111,62","69,79,94,14,84"
8988811410,True,"128,49,25,37,44","42,86,9,104,101"
8988811408,True,"44,13,37,107,71","110,84,25,20,48"
8988811407,False,"76,30,86,93,84","50,60,25,36,88"
8988811388,False,"60,25,54,53,26","97,145,69,33,14"
8988811385,True,"97,20,84,23,11","95,111,129,71,22"
8988811378,False,"84,11,37,86,96","76,109,41,9,27"
8988811373,True,"105,74,119,145,120","35,14,33,110,20"
8988811371,False,"25,108,6,35,21","40,7,56,29,106"
8988811363,True,"46,123,79,74,63","2,14,51,22,1"
8988811362,False,"32,84,86,71,47","9,41,97,49,35"
8988811361,True,"135,32,22,87,119","106,104,27,7,67"
8988811354,True,"11,22,83,31,104","29,5,25,9,54"
8988811353,True,"29,106,11,86,90","26,97,85,25,67"
8988811333,False,"9,26,35,93,120","74,104,80,55,4"
8988811332,False,"39,2,84,114,54","29,93,26,22,123"
8988811322,True,"44,29,26,106,14","34,30,48,85,102"
8988811319,True,"36,8,21,101,14","93,37,28,54,75"
8988811316,True,"11,20,86,68,36","88,25,80,137,27"
8988811287,True,"1,70,17,35,3","145,84,30,109,75"
8988811286,True,"104,6,101,86,108","84,2,76,8,119"
8988811271,True,"107,28,22,27,19","6,13,85,128,104"
8988811269,False,"54,36,108,26,88","93,85,59,30,90"
8988811257,False,"0,0,0,0,0","0,0,0,0,0"
8988811246,False,"35,58,71,91,26","53,15,99,85,67"
8988811242,False,"53,83,108,27,12","85,84,14,30,40"
8988811241,True,"5,69,112,113,41","49,109,9,20,27"
8988811239,True,"84,2,105,55,44","26,13,35,71,54"
8988811235,True,"21,97,58,25,93","11,71,2,54,40"
8988811233,False,"43,97,50,128,6","54,75,36,76,3"
8988811214,True,"104,21,86,54,75","42,71,84,22,69"
8988811213,True,"39,97,59,27,44","41,111,120,4,45"
8988811193,False,"95,81,86,18,123","14,20,15,71,35"
8988811192,False,"126,18,73,26,31","11,5,84,8,14"
8988811173,True,"11,22,31,49,108","46,26,69,25,86"
8988811172,False,"123,17,11,30,96","9,120,20,10,51"
8988811166,False,"60,26,71,47,40","31,12,61,88,137"
8988811163,False,"9,55,90,25,145","41,107,14,40,5"
8988811161,True,"4,35,84,128,71","25,26,21,80,11"
8988811160,True,"114,46,5,78,71","97,8,13,53,26"
8988811145,True,"6,14,128,34,55","11,120,47,40,84"
8988811139,False,"39,100,62,15,63","53,86,47,25,110"
8988811137,False,"14,108,20,101,67","86,18,35,29,5"
8988811121,False,"82,55,44,71,68","81,96,14,84,31"
8988811105,False,"123,18,105,108,17","30,55,71,54,107"
8988811100,False,"35,5,95,135,9","7,54,28,25,20"
8988811086,True,"21,105,88,35,70","74,7,3,107,20"
8988811074,False,"27,128,9,70,104","110,76,112,54,129"
8988811071,False,"39,18,7,135,85","25,22,104,19,11"
8988811061,False,"36,4,74,59,2","34,44,100,69,75"
8988811038,False,"25,95,75,29,31","85,21,12,100,113"
8988811024,True,"27,75,57,74,54","97,64,8,14,106"
8988811023,False,"87,28,76,88,41","101,74,67,71,54"
8988811009,False,"44,55,87,102,25","2,68,22,92,64"
8988811008,True,"84,22,108,105,6","88,2,101,11,40"
8988810993,False,"107,71,79,48,86","93,75,33,14,11"
8988810990,True,"21,128,38,45,98","145,14,59,67,84"
8988810985,True,"11,8,107,101,55","31,28,20,3,108"
8988810978,True,"70,27,129,11,9","97,44,112,58,35"
8988810964,False,"128,11,119,107,45","15,111,14,18,19"
8988810961,True,"95,31,10,9,85","19,55,1,84,13"
8988810929,True,"12,21,17,63,29","28,84,39,44,30"
8988810927,False,"53,68,2,86,36","67,75,107,60,85"
8988810903,False,"56,1,45,84,21","114,27,85,15,8"
8988810895,False,"19,97,18,101,74","91,84,58,11,21"
8988810874,False,"69,17,1,84,128","47,21,71,26,54"
8988810870,False,"15,71,41,16,21","8,88,32,36,26"
8988810867,True,"55,101,54,128,21","11,31,129,37,27"
8988810863,True,"123,4,97,22,9","35,105,95,26,93"
8988810862,False,"129,111,6,106,119","11,29,123,54,3"
8988810849,True,"86,67,36,110,21","40,28,14,48,76"
8988810840,False,"19,42,58,7,35","70,71,39,21,26"
8988810832,True,"101,51,28,11,16","60,123,5,25,80"
8988810831,True,"135,26,74,68,89","36,14,126,44,112"
8988810827,False,"106,10,40,9,82","86,36,103,22,105"
8988810816,True,"103,26,135,93,47","64,36,5,42,18"
8988810814,True,"42,96,32,131,128","129,64,97,11,35"
8988810813,True,"8,14,32,86,71","64,62,43,67,7"
8988810812,True,"37,123,104,74,12","36,11,100,28,84"
8988810796,True,"86,101,7,96,6","88,39,49,17,85"
8988810792,True,"28,105,155,26,78","67,95,113,84,5"
8988810768,False,"86,2,18,31,41","120,79,67,51,108"
8988810751,False,"8,114,35,86,101","97,25,14,67,84"
8988810744,True,"102,14,26,12,68","18,27,5,28,90"
8988810741,True,"16,9,72,128,106","53,112,71,33,32"
8988810735,True,"69,74,97,56,31","86,35,102,87,100"
8988810723,True,"14,35,88,128,90","55,34,62,27,21"
8988810722,True,"100,31,25,5,21","44,27,22,60,35"
8988810697,False,"111,119,99,145,94","104,101,120,70,5"
8988810696,False,"85,74,93,101,104","68,84,96,11,48"
8988810688,True,"86,54,27,43,14","40,8,17,64,85"
8988810672,True,"26,86,98,48,20","105,89,123,119,18"
8988810661,True,"93,106,31,27,97","136,48,104,86,5"
8988810659,False,"41,87,135,9,86","5,42,76,108,27"
8988810613,False,"107,89,75,2,63","110,60,8,123,38"
8988810611,False,"46,62,99,55,92","72,75,12,108,90"
8988810606,False,"27,36,97,41,20","105,76,26,51,11"
8988810602,True,"39,67,76,87,40","18,14,35,91,13"
8988810588,True,"86,76,108,119,114","84,44,20,28,25"
8988810586,True,"9,129,8,71,49","83,44,74,123,7"
8988810585,False,"22,7,106,12,35","102,25,26,44,60"
8988810563,True,"90,119,2,54,138","11,123,86,6,55"
8988810558,True,"42,25,93,30,22","135,119,94,43,126"
8988810557,False,"54,74,62,105,1","16,25,90,2,8"
8988810556,True,"135,105,145,14,76","83,98,21,54,136"
8988810555,False,"26,14,25,80,30","85,99,28,86,54"
8988810528,True,"20,135,100,11,35","19,64,71,106,108"
8988810524,True,"53,20,128,106,60","98,62,54,26,36"
8988810522,False,"11,2,112,17,121","31,96,54,95,90"
8988810507,True,"107,92,62,2,36","135,19,49,84,71"
8988810504,True,"21,12,28,111,106","6,22,7,75,23"
8988810499,False,"14,22,137,88,57","64,10,4,123,85"
8988810496,True,"26,35,14,25,97","7,74,42,86,75"
8988810477,True,"90,42,31,62,18","32,12,131,113,68"
8988810474,False,"42,48,25,101,58","36,21,30,8,93"
8988810466,True,"11,51,60,35,14","76,8,128,21,131"
8988810449,False,"74,67,123,26,96","83,71,97,48,32"
8988810448,False,"107,21,92,14,83","49,102,10,25,9"
8988810439,False,"17,31,135,67,26","11,39,123,86,137"
8988810429,False,"22,88,99,29,40","14,47,18,84,2"
8988810425,False,"2,93,19,74,27","54,108,86,85,11"
8988810421,True,"114,98,112,54,15","12,26,72,92,39"
8988810406,True,"41,72,65,14,55","91,53,74,44,96"
8988810395,True,"97,51,123,15,109","12,34,71,99,88"
8988810371,True,"25,108,93,75,31","36,74,42,51,21"
8988810339,False,"101,81,84,68,14","7,104,35,30,48"
8988810331,False,"36,85,48,131,119","21,49,107,135,14"
8988810316,True,"45,95,86,20,14","19,17,119,46,76"
8988810308,False,"9,88,42,138,22","44,123,7,101,99"
8988810289,False,"22,102,135,11,113","93,54,39,97,155"
8988810287,True,"7,35,28,3,67","123,14,29,6,39"
8988810285,False,"43,84,26,96,67","104,93,128,56,101"
8988810281,False,"11,27,131,81,39","72,48,19,108,64"
8988810278,True,"31,74,11,49,42","14,17,119,7,44"
8988810266,True,"42,54,34,37,85","35,108,14,11,82"
8988810265,False,"84,135,97,109,74","11,120,9,14,10"
8988810254,True,"15,123,49,46,100","76,87,41,31,28"
8988810238,True,"46,62,27,74,135","55,51,28,54,26"
8988810236,False,"11,39,30,28,145","59,55,19,1,26"
8988810225,True,"106,28,111,56,107","19,112,60,26,36"
8988810215,False,"85,1,35,74,2","136,37,8,32,34"
8988810195,False,"54,29,9,49,62","88,86,42,138,108"
8988810191,True,"14,64,26,22,93","7,8,20,128,84"
8988810190,True,"1,135,85,74,123","108,26,47,10,75"
8988810181,False,"19,126,86,67,22","54,15,51,96,45"
8988810178,True,"84,8,135,27,25","12,31,76,2,85"
8988810162,True,"36,109,31,26,108","47,91,1,84,106"
8988810155,False,"11,84,120,112,40","42,27,35,68,88"
8988810152,False,"14,84,26,1,78","120,65,74,55,67"
8988810146,True,"6,105,136,71,85","120,25,87,48,20"
8988810145,False,"23,54,27,86,21","120,62,11,111,55"
8988810119,False,"73,67,22,86,96","30,137,85,93,106"
8988810108,True,"87,7,39,18,21","119,11,66,13,84"
8988810101,True,"88,74,100,48,50","93,105,101,91,21"
8988810091,True,"87,114,123,74,49","25,85,11,36,100"
8988810086,True,"5,62,107,12,60","14,13,53,18,108"
8988810084,False,"26,74,22,108,109","97,67,86,33,25"
8988810083,True,"54,112,22,104,36","135,93,21,90,114"
8988810079,True,"74,5,2,44,109","11,28,59,86,85"
8988810069,False,"97,17,88,42,43","44,31,84,79,11"
8988810066,True,"37,81,110,14,93","155,126,54,40,2"
8988810065,False,"70,107,14,5,60","74,12,114,2,20"
8988810051,False,"60,64,40,31,6","47,84,9,137,80"
8988810041,False,"40,14,8,86,74","72,54,76,97,100"
8988810040,True,"33,41,15,35,101","8,26,7,30,104"
8988810032,False,"96,32,21,128,26","56,73,11,22,84"
8988810025,True,"40,42,112,16,113","71,95,91,44,97"
8988810023,True,"11,18,69,5,31","3,42,36,64,44"
8988810010,False,"5,81,31,36,6","69,28,50,111,40"
8988810007,True,"9,70,14,25,28","76,95,110,26,15"
8988810005,False,"86,30,55,39,54","96,60,85,87,21"
8988810001,False,"17,28,20,14,71","19,32,84,43,112"
8988809975,True,"97,62,8,2,3","9,12,49,78,14"
8988809960,False,"26,67,71,36,35","62,74,20,28,41"
8988809935,False,"27,74,17,108,30","99,21,8,9,84"
8988809910,True,"35,72,128,105,7","110,54,108,25,5"
8988809902,True,"108,26,90,93,47","9,14,42,6,67"
8988809901,True,"41,58,87,35,85","54,52,129,14,27"
8988809899,True,"56,13,20,72,71","21,81,8,114,40"
8988809889,True,"90,58,41,46,123","6,30,62,2,11"
8988809886,False,"8,45,17,29,22","69,48,7,21,26"
8988809885,False,"135,23,32,119,22","36,14,70,96,26"
8988809884,True,"71,96,37,145,76","83,28,36,22,18"
8988809878,True,"128,114,104,101,86","112,8,96,27,14"
8988809869,True,"103,102,23,112,67","96,93,100,74,20"
8988809859,False,"88,8,108,98,31","23,39,1,86,75"
8988809855,True,"7,85,21,136,87","18,22,120,14,108"
8988809854,True,"25,83,21,56,112","26,120,35,14,34"
8988809852,True,"11,84,93,9,21","99,63,26,119,28"
8988809835,False,"23,91,26,88,17","97,8,135,9,113"
8988809833,False,"98,22,6,74,86","14,64,75,18,63"
8988809832,True,"108,26,109,62,121","13,86,14,30,54"
8988809827,True,"93,108,39,84,40","41,128,99,10,37"
8988809812,False,"60,30,86,114,7","36,137,40,14,93"
8988809811,False,"135,30,71,106,93","56,8,108,101,75"
8988809795,False,"16,6,36,30,111","64,91,47,9,86"
8988809794,False,"55,30,11,111,97","44,64,5,100,78"
8988809789,True,"101,8,88,84,31","1,21,28,36,40"
8988809780,False,"44,27,21,97,11","34,7,25,46,5"
8988809769,False,"55,40,76,27,48","84,75,25,2,35"
8988809768,False,"51,109,7,110,71","30,15,12,91,107"
8988809767,False,"60,3,41,85,7","11,81,37,36,14"
8988809750,True,"120,86,18,131,69","55,14,102,74,53"
8988809745,True,"2,53,18,85,22","75,27,67,14,52"
8988809728,False,"102,53,11,62,14","63,4,25,84,12"
8988809710,False,"21,18,2,22,5","69,102,113,71,41"
8988809706,True,"11,75,31,90,97","25,84,69,48,14"
8988809690,True,"14,43,21,41,57","84,100,17,119,70"
8988809685,False,"57,69,7,41,25","14,44,123,66,128"
8988809675,True,"135,97,91,48,36","106,42,26,2,9"
8988809661,False,"145,89,87,104,106","75,48,84,74,60"
8988809654,False,"86,71,54,85,84","126,60,35,21,26"
8988809651,True,"84,60,42,121,59","112,67,90,55,44"
8988809650,False,"68,26,120,97,56","9,42,123,6,86"
8988809644,True,"93,31,14,25,45","8,1,88,7,36"
8988809640,False,"74,14,25,60,126","69,68,39,54,26"
8988809615,True,"126,62,99,44,68","64,31,109,7,135"
8988809611,True,"13,72,40,8,98","105,120,123,28,14"
8988809593,True,"129,21,27,100,101","14,29,35,30,54"
8988809590,False,"105,17,97,21,62","73,35,108,42,22"
8988809587,True,"74,56,101,103,50","84,79,14,80,96"
8988809578,False,"26,105,70,7,97","88,54,9,44,31"
8988809565,True,"85,6,7,102,21","99,8,86,14,22"
8988809551,True,"71,6,102,35,14","30,54,36,8,74"
8988809550,False,"54,97,36,21,5","39,44,88,26,104"
8988809549,True,"97,48,71,25,27","92,59,123,93,111"
8988809539,False,"40,87,78,11,74","36,22,35,108,5"
8988809519,False,"56,11,67,119,1","97,83,44,60,20"
8988809518,True,"2,54,87,39,30","84,135,101,6,56"
8988809515,True,"75,9,44,36,2","67,30,71,17,29"
8988809501,True,"11,104,43,27,101","62,18,123,36,55"
8988809500,True,"106,104,8,123,87","79,25,99,67,84"
8988809491,True,"35,11,97,4,101","112,64,19,40,74"
8988809487,False,"59,25,64,96,50","43,67,5,11,100"
8988809486,True,"14,9,84,11,12","41,135,145,31,119"
8988809465,True,"54,106,74,101,49","46,131,21,108,62"
8988809458,False,"27,1,108,86,114","35,111,6,63,107"
8988809429,True,"26,96,74,35,9","68,94,22,131,50"
8988809413,False,"85,36,14,19,131","8,16,44,111,86"
8988809390,False,"11,123,16,107,81","94,9,25,104,68"
8988809387,True,"69,30,13,54,121","67,85,86,14,29"
8988809386,False,"14,11,69,49,101","128,20,27,23,25"
8988809384,True,"21,27,28,15,54","14,11,23,123,67"
8988809368,False,"131,97,26,1,129","108,101,18,76,31"
8988809366,True,"5,8,71,128,55","60,138,112,89,106"
8988809364,False,"103,131,108,101,6","10,40,59,88,12"
8988809362,False,"46,121,55,36,71","40,1,91,129,22"
8988809358,True,"20,9,60,19,22","112,80,2,101,26"
8988809344,True,"9,70,50,104,123","2,30,76,93,64"
8988809343,False,"86,27,11,55,14","96,105,23,48,128"
8988809340,True,"14,99,8,83,25","54,9,33,101,11"
8988809337,True,"63,91,54,77,84","101,131,109,114,2"
8988809334,True,"67,36,48,53,90","11,107,74,2,10"
8988809323,True,"95,131,135,113,64","85,50,11,18,123"
8988809321,True,"25,54,40,111,129","62,59,2,48,31"
8988809312,False,"123,22,58,41,14","20,54,84,21,42"
8988809284,True,"36,31,8,9,104","18,35,7,5,135"
8988809275,True,"86,9,114,11,49","12,103,100,106,37"
8988809268,True,"62,108,12,35,101","7,6,128,135,86"
8988809267,True,"92,8,35,11,32","25,71,14,86,69"
8988809266,False,"42,14,1,64,39","84,74,49,40,98"
8988809263,True,"100,36,131,11,77","39,22,75,80,16"
8988809253,False,"12,104,25,40,50","9,2,21,3,126"
8988809252,True,"71,28,85,25,48","81,42,16,39,111"
8988809251,False,"20,15,47,111,18","113,7,90,17,64"
8988809247,False,"101,138,7,42,123","8,26,106,5,135"
8988809242,False,"5,88,126,108,67","25,109,104,101,7"
8988809236,True,"5,82,26,6,74","91,99,84,36,54"
8988809232,True,"54,131,36,33,14","25,45,108,12,128"
8988809222,True,"106,11,87,14,108","53,71,54,123,77"
8988809214,True,"76,97,11,26,75","36,44,56,85,102"
8988809213,False,"7,12,73,145,26","8,21,62,120,29"
8988809211,False,"2,10,91,46,56","22,25,53,48,55"
8988809210,False,"88,55,93,131,106","86,145,100,129,87"
8988809203,False,"8,128,84,90,135","107,47,22,93,42"
8988809200,False,"14,31,36,54,135","101,69,30,52,88"
8988809199,False,"51,27,138,64,77","99,75,26,25,50"
8988809194,True,"49,9,11,29,111","7,48,105,28,123"
8988809151,True,"102,42,15,72,74","128,67,98,86,34"
8988809143,False,"14,63,5,111,75","26,123,2,19,86"
8988809136,False,"35,8,5,62,55","101,67,76,37,104"
8988809122,False,"119,21,42,8,128","79,11,51,98,2"
8988809118,True,"28,112,1,14,32","129,74,11,5,64"
8988809105,True,"84,6,77,91,75","44,35,129,101,86"
8988809104,False,"110,97,86,8,36","85,84,128,6,31"
8988809102,True,"45,22,40,16,60","53,72,20,26,93"
8988809099,True,"32,11,76,108,62","36,14,48,33,30"
8988809096,True,"74,80,26,35,113","78,14,11,21,72"
8988809082,False,"110,27,96,54,74","9,14,6,30,36"
8988809079,False,"112,93,64,129,53","2,73,86,111,128"
8988809078,True,"19,63,98,123,86","32,48,18,12,80"
8988809076,True,"129,76,95,62,26","20,60,14,25,42"
8988809073,True,"21,9,44,72,84","85,100,54,33,31"
8988809070,True,"98,44,71,14,73","68,27,53,8,126"
8988809061,True,"71,14,101,136,15","6,105,60,102,36"
8988809051,False,"1,25,74,29,114","120,20,2,56,28"
8988809049,False,"5,68,54,104,7","97,63,14,43,108"
8988809042,True,"45,42,98,33,21","74,97,15,72,69"
8988809016,True,"69,54,17,26,14","22,59,93,121,108"
8988809015,False,"54,21,14,25,2","67,22,136,68,55"
8988809008,False,"106,135,5,109,21","25,86,2,48,9"
8988808970,False,"20,57,101,8,36","53,81,49,69,106"
8988808967,False,"30,21,1,98,17","71,69,128,31,11"
8988808964,True,"9,39,4,108,123","85,126,11,128,84"
8988808963,True,"67,11,44,55,7","74,137,26,86,35"
8988808913,True,"63,15,29,86,123","22,96,9,21,67"
8988808906,False,"99,86,63,89,25","84,10,14,64,36"
8988808905,True,"11,93,60,101,62","105,108,106,53,26"
8988808904,False,"69,131,106,8,112","28,11,62,21,1"
8988808901,True,"135,43,101,26,48","14,60,112,76,18"
8988808881,True,"26,113,19,135,44","2,74,107,35,123"
8988808871,True,"121,76,67,69,7","54,101,9,74,23"
8988808848,True,"30,48,108,26,22","106,138,81,101,51"
8988808843,False,"9,37,106,11,14","48,31,110,53,129"
8988808841,False,"84,108,83,20,86","9,35,8,7,85"
8988808839,True,"30,1,91,62,49","2,131,55,70,9"
8988808837,True,"6,85,11,112,137","119,46,68,2,36"
8988808827,False,"74,44,84,7,96","36,48,14,9,39"
8988808825,True,"54,85,14,40,114","128,12,27,96,39"
8988808821,True,"11,21,91,120,90","136,64,46,28,110"
8988808819,True,"85,1,25,71,15","35,53,26,90,69"
8988808817,False,"97,25,106,8,86","119,14,64,76,99"
8988808816,False,"106,7,64,89,22","25,99,44,15,86"
8988808815,False,"98,86,75,54,25","8,87,13,123,15"
8988808802,True,"123,114,42,36,39","72,131,34,2,54"
8988808795,True,"40,93,22,18,42","9,26,108,67,76"
8988808782,True,"25,35,64,72,114","52,22,111,44,11"
8988808781,False,"30,97,25,35,53","110,32,113,128,45"
8988808780,True,"20,35,36,67,9","41,27,75,47,17"
8988808767,True,"48,29,106,91,7","15,86,67,128,21"
8988808765,True,"25,83,95,136,71","54,104,14,9,43"
8988808759,False,"64,45,36,155,1","53,99,83,41,71"
8988808756,True,"84,74,35,34,16","97,30,137,63,6"
8988808748,True,"84,18,27,75,35","119,44,107,86,26"
8988808747,False,"41,84,30,72,91","26,49,20,85,62"
8988808745,True,"105,29,67,74,86","108,84,63,85,25"
8988808717,True,"109,19,135,40,34","39,108,74,51,12"
8988808702,True,"81,78,85,106,9","14,11,83,22,2"
8988808700,True,"85,8,101,40,105","37,73,128,18,11"
8988808696,False,"136,54,14,39,99","101,11,29,93,27"
8988808673,False,"54,30,71,104,107","22,5,93,114,2"
8988808665,True,"37,6,88,71,17","21,35,101,13,94"
8988808656,False,"102,107,9,26,70","76,39,86,41,98"
8988808655,True,"38,7,71,25,93","131,54,129,86,26"
8988808650,True,"128,7,136,19,61","37,5,3,1,45"
8988808642,True,"71,94,123,84,128","27,85,1,11,63"
8988808641,False,"123,44,23,108,71","27,93,47,106,68"
8988808637,True,"126,93,100,85,131","9,53,14,129,106"
8988808636,False,"86,12,7,73,126","69,71,22,48,66"
8988808634,True,"41,101,21,76,29","27,104,22,93,92"
8988808633,True,"102,22,18,42,5","101,120,36,86,48"
8988808626,False,"17,11,62,26,98","48,47,112,131,108"
8988808587,False,"35,71,2,105,104","40,64,47,89,22"
8988808586,True,"11,69,7,53,30","107,47,22,48,4"
8988808585,False,"110,86,145,38,75","22,54,25,5,49"
8988808582,True,"109,106,62,123,88","60,19,17,86,30"
8988808575,True,"14,36,69,30,46","97,21,28,112,39"
8988808559,False,"44,75,104,46,26","31,28,93,22,99"
8988808558,True,"36,18,9,86,68","67,82,20,111,71"
8988808507,False,"76,14,93,31,60","135,86,48,47,71"
8988808504,True,"49,8,22,86,84","75,35,42,64,108"
8988808501,False,"63,14,29,74,53","17,93,9,25,26"
8988808500,False,"17,53,145,55,9","1,96,14,31,35"
8988808499,True,"105,68,93,135,49","7,25,14,96,41"
8988808492,True,"28,86,101,35,15","22,69,106,29,67"
8988808489,False,"15,86,16,20,47","93,14,21,76,5"
8988808474,True,"5,48,15,104,123","101,14,8,11,62"
8988808470,False,"135,11,25,86,101","16,26,84,109,32"
8988808465,False,"18,84,86,135,39","71,73,138,111,53"
8988808463,False,"86,4,111,108,97","1,105,73,3,59"
8988808453,False,"57,43,3,50,4","69,97,35,58,110"
8988808442,False,"86,60,13,18,14","35,111,34,2,39"
8988808441,True,"5,128,81,92,48","31,63,39,79,33"
8988808427,True,"62,106,67,93,74","14,12,28,35,84"
8988808426,True,"84,54,20,15,28","107,10,39,128,135"
8988808421,True,"97,54,105,21,71","25,11,27,110,81"
8988808416,False,"30,20,105,14,44","11,7,54,96,87"
8988808415,False,"106,12,35,121,60","20,74,6,25,71"
8988808404,False,"21,45,17,86,36","14,11,1,26,47"
8988808384,True,"40,108,8,101,36","145,2,87,67,14"
8988808359,True,"44,128,17,22,110","2,16,57,97,35"
8988808343,True,"59,64,123,53,69","18,15,22,30,5"
8988808342,False,"5,91,25,19,108","119,9,123,39,106"
8988808341,False,"84,44,83,17,137","31,86,8,69,71"
8988808320,True,"97,8,45,101,71","67,5,46,51,84"
8988808290,True,"91,12,60,26,50","49,71,11,105,121"
8988808289,True,"29,74,123,63,21","40,6,15,105,7"
8988808286,True,"64,43,67,20,135","86,82,44,71,55"
8988808284,False,"135,96,18,86,26","107,123,67,75,42"
8988808283,False,"135,30,44,22,79","5,35,57,54,59"
